0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 0
0 0
0 -3
0 1
0 19
19 -1
0 19
0 -6
0 0
0 -2
0 0
19 -4
0 0
0 -20
0 0
0 1
0 0
0 0
0 0
0 1
0 -3
0 -9
0 -5
0 0
0 0
19 -1
0 0
0 -9
0 -2
0 0
0 -8
0 -116
0 0
19 -1
0 1
0 -4
0 -7
0 0
19 -8
0 1
0 1
0 -3
0 -9
19 -1
0 1
0 1
0 -3
0 1
0 0
0 -2
0 -9
0 -2
0 -2
0 0
0 1
21 -14
0 -4
0 0
0 -2
0 0
0 -2
0 1
0 -20
0 -4
20 -2
0 -18
0 -6
0 -4
0 1
0 -2
0 -2
0 -1
0 -1
0 -6
0 -5
0 -4
22 -2
0 -7
0 -1
0 1
0 -9
0 -3
0 -4
0 -1
0 0
0 19
0 19
0 19
0 19
0 19
0 19
0 19
0 19
19 -3
20 -2
19 -2
19 -3
21 -1
0 -1
19 -4
0 -3
0 -3
22 -8
19 -3
0 -1
0 -1
0 -3
0 -8
21 -3
20 -3
22 -1
22 -13
22 -1
21 -1
0 19
21 -2
22 -1
19 -2
0 0
0 -9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
